Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2023,2023-02-13,08034,Residencial,De 18:00:00 a 23:59:59 h,61906
2023,2023-02-13,08034,Residencial,No consta,1
2023,2023-02-13,08034,Serveis,De 00:00:00 a 05:59:59 h,44491
2023,2023-02-13,08034,Serveis,De 06:00:00 a 11:59:59 h,72452
2023,2023-02-13,08034,Serveis,De 12:00:00 a 17:59:59 h,78343
2023,2023-02-13,08034,Serveis,De 18:00:00 a 23:59:59 h,61423
2023,2023-02-13,08034,Serveis,No consta,0
2023,2023-02-13,08035,Indústria,De 00:00:00 a 05:59:59 h,388
2023,2023-02-13,08035,Indústria,De 06:00:00 a 11:59:59 h,626
2023,2023-02-13,08035,Indústria,De 12:00:00 a 17:59:59 h,582
2023,2023-02-13,08035,Indústria,De 18:00:00 a 23:59:59 h,533
2023,2023-02-13,08035,Indústria,No consta,0
2023,2023-02-13,08035,Residencial,De 00:00:00 a 05:59:59 h,18009
2023,2023-02-13,08035,Residencial,De 06:00:00 a 11:59:59 h,24957
2023,2023-02-13,08035,Residencial,De 12:00:00 a 17:59:59 h,27768
2023,2023-02-13,08035,Residencial,De 18:00:00 a 23:59:59 h,39002
2023,2023-02-13,08035,Residencial,No consta,0
2023,2023-02-13,08035,Serveis,De 00:00:00 a 05:59:59 h,29369
2023,2023-02-13,08035,Serveis,De 06:00:00 a 11:59:59 h,53909
2023,2023-02-13,08035,Serveis,De 12:00:00 a 17:59:59 h,56759
2023,2023-02-13,08035,Serveis,De 18:00:00 a 23:59:59 h,48297
2023,2023-02-13,08035,Serveis,No consta,0
2023,2023-02-13,08036,Indústria,De 00:00:00 a 05:59:59 h,744
2023,2023-02-13,08036,Indústria,De 06:00:00 a 11:59:59 h,2086
2023,2023-02-13,08036,Indústria,De 12:00:00 a 17:59:59 h,2509
2023,2023-02-13,08036,Indústria,De 18:00:00 a 23:59:59 h,1600
2023,2023-02-13,08036,Indústria,No consta,0
2023,2023-02-13,08036,Residencial,De 00:00:00 a 05:59:59 h,15426
2023,2023-02-13,08036,Residencial,De 06:00:00 a 11:59:59 h,25288
2023,2023-02-13,08036,Residencial,De 12:00:00 a 17:59:59 h,28040
2023,2023-02-13,08036,Residencial,De 18:00:00 a 23:59:59 h,33513
2023,2023-02-13,08036,Residencial,No consta,1
2023,2023-02-13,08036,Serveis,De 00:00:00 a 05:59:59 h,23373
2023,2023-02-13,08036,Serveis,De 06:00:00 a 11:59:59 h,43771
2023,2023-02-13,08036,Serveis,De 12:00:00 a 17:59:59 h,50283
2023,2023-02-13,08036,Serveis,De 18:00:00 a 23:59:59 h,37984
2023,2023-02-13,08036,Serveis,No consta,0
2023,2023-02-13,08037,Indústria,De 00:00:00 a 05:59:59 h,629
2023,2023-02-13,08037,Indústria,De 06:00:00 a 11:59:59 h,1102
2023,2023-02-13,08037,Indústria,De 12:00:00 a 17:59:59 h,1289
2023,2023-02-13,08037,Indústria,De 18:00:00 a 23:59:59 h,1067
2023,2023-02-13,08037,Indústria,No consta,0
2023,2023-02-13,08037,Residencial,De 00:00:00 a 05:59:59 h,9885
2023,2023-02-13,08037,Residencial,De 06:00:00 a 11:59:59 h,16876
2023,2023-02-13,08037,Residencial,De 12:00:00 a 17:59:59 h,18670
2023,2023-02-13,08037,Residencial,De 18:00:00 a 23:59:59 h,21215
2023,2023-02-13,08037,Residencial,No consta,0
2023,2023-02-13,08037,Serveis,De 00:00:00 a 05:59:59 h,11056
2023,2023-02-13,08037,Serveis,De 06:00:00 a 11:59:59 h,27850
2023,2023-02-13,08037,Serveis,De 12:00:00 a 17:59:59 h,29854
2023,2023-02-13,08037,Serveis,De 18:00:00 a 23:59:59 h,20581
2023,2023-02-13,08037,Serveis,No consta,0
2023,2023-02-13,08038,Indústria,De 00:00:00 a 05:59:59 h,44441
2023,2023-02-13,08038,Indústria,De 06:00:00 a 11:59:59 h,68604
2023,2023-02-13,08038,Indústria,De 12:00:00 a 17:59:59 h,64872
2023,2023-02-13,08038,Indústria,De 18:00:00 a 23:59:59 h,60601
2023,2023-02-13,08038,Indústria,No consta,0
2023,2023-02-13,08038,Residencial,De 00:00:00 a 05:59:59 h,23312
2023,2023-02-13,08038,Residencial,De 06:00:00 a 11:59:59 h,33961
2023,2023-02-13,08038,Residencial,De 12:00:00 a 17:59:59 h,37550
2023,2023-02-13,08038,Residencial,De 18:00:00 a 23:59:59 h,45038
2023,2023-02-13,08038,Residencial,No consta,0
2023,2023-02-13,08038,Serveis,De 00:00:00 a 05:59:59 h,34980
2023,2023-02-13,08038,Serveis,De 06:00:00 a 11:59:59 h,50152
2023,2023-02-13,08038,Serveis,De 12:00:00 a 17:59:59 h,50229
2023,2023-02-13,08038,Serveis,De 18:00:00 a 23:59:59 h,43696
2023,2023-02-13,08038,Serveis,No consta,0
2023,2023-02-13,08039,Indústria,De 00:00:00 a 05:59:59 h,36727
2023,2023-02-13,08039,Indústria,De 06:00:00 a 11:59:59 h,39892
2023,2023-02-13,08039,Indústria,De 12:00:00 a 17:59:59 h,38659
2023,2023-02-13,08039,Indústria,De 18:00:00 a 23:59:59 h,36159
2023,2023-02-13,08039,Indústria,No consta,0
2023,2023-02-13,08039,Residencial,De 00:00:00 a 05:59:59 h,1586
2023,2023-02-13,08039,Residencial,De 06:00:00 a 11:59:59 h,2355
2023,2023-02-13,08039,Residencial,De 12:00:00 a 17:59:59 h,2737
2023,2023-02-13,08039,Residencial,De 18:00:00 a 23:59:59 h,2626
2023,2023-02-13,08039,Residencial,No consta,0
2023,2023-02-13,08039,Serveis,De 00:00:00 a 05:59:59 h,47110
2023,2023-02-13,08039,Serveis,De 06:00:00 a 11:59:59 h,56728
2023,2023-02-13,08039,Serveis,De 12:00:00 a 17:59:59 h,52083
2023,2023-02-13,08039,Serveis,De 18:00:00 a 23:59:59 h,49528
2023,2023-02-13,08039,Serveis,No consta,0
2023,2023-02-13,08040,Indústria,De 00:00:00 a 05:59:59 h,64141
2023,2023-02-13,08040,Indústria,De 06:00:00 a 11:59:59 h,93386
2023,2023-02-13,08040,Indústria,De 12:00:00 a 17:59:59 h,88740
2023,2023-02-13,08040,Indústria,De 18:00:00 a 23:59:59 h,89078
2023,2023-02-13,08040,Indústria,No consta,0
2023,2023-02-13,08040,Residencial,De 00:00:00 a 05:59:59 h,7815
2023,2023-02-13,08040,Residencial,De 06:00:00 a 11:59:59 h,8940
2023,2023-02-13,08040,Residencial,De 12:00:00 a 17:59:59 h,7889
2023,2023-02-13,08040,Residencial,De 18:00:00 a 23:59:59 h,8870
2023,2023-02-13,08040,Residencial,No consta,0
2023,2023-02-13,08040,Serveis,De 00:00:00 a 05:59:59 h,61896
2023,2023-02-13,08040,Serveis,De 06:00:00 a 11:59:59 h,80666
2023,2023-02-13,08040,Serveis,De 12:00:00 a 17:59:59 h,83772
2023,2023-02-13,08040,Serveis,De 18:00:00 a 23:59:59 h,78482
2023,2023-02-13,08040,Serveis,No consta,0
2023,2023-02-13,08041,Indústria,De 00:00:00 a 05:59:59 h,509
2023,2023-02-13,08041,Indústria,De 06:00:00 a 11:59:59 h,1140
2023,2023-02-13,08041,Indústria,De 12:00:00 a 17:59:59 h,1356
2023,2023-02-13,08041,Indústria,De 18:00:00 a 23:59:59 h,1155
2023,2023-02-13,08041,Indústria,No consta,0
2023,2023-02-13,08041,Residencial,De 00:00:00 a 05:59:59 h,25727
2023,2023-02-13,08041,Residencial,De 06:00:00 a 11:59:59 h,37961
2023,2023-02-13,08041,Residencial,De 12:00:00 a 17:59:59 h,43789
2023,2023-02-13,08041,Residencial,De 18:00:00 a 23:59:59 h,59817
2023,2023-02-13,08041,Residencial,No consta,0
2023,2023-02-13,08041,Serveis,De 00:00:00 a 05:59:59 h,9649
2023,2023-02-13,08041,Serveis,De 06:00:00 a 11:59:59 h,18601
2023,2023-02-13,08041,Serveis,De 12:00:00 a 17:59:59 h,19725
2023,2023-02-13,08041,Serveis,De 18:00:00 a 23:59:59 h,17306
2023,2023-02-13,08041,Serveis,No consta,0
2023,2023-02-13,08042,Indústria,De 00:00:00 a 05:59:59 h,536
2023,2023-02-13,08042,Indústria,De 06:00:00 a 11:59:59 h,717
2023,2023-02-13,08042,Indústria,De 12:00:00 a 17:59:59 h,712
2023,2023-02-13,08042,Indústria,De 18:00:00 a 23:59:59 h,698
2023,2023-02-13,08042,Indústria,No consta,0
2023,2023-02-13,08042,Residencial,De 00:00:00 a 05:59:59 h,20444
2023,2023-02-13,08042,Residencial,De 06:00:00 a 11:59:59 h,28912
2023,2023-02-13,08042,Residencial,De 12:00:00 a 17:59:59 h,35529
2023,2023-02-13,08042,Residencial,De 18:00:00 a 23:59:59 h,48659
2023,2023-02-13,08042,Residencial,No consta,1
2023,2023-02-13,08042,Serveis,De 00:00:00 a 05:59:59 h,17809
2023,2023-02-13,08042,Serveis,De 06:00:00 a 11:59:59 h,33917
2023,2023-02-13,08042,Serveis,De 12:00:00 a 17:59:59 h,34799
2023,2023-02-13,08042,Serveis,De 18:00:00 a 23:59:59 h,33932
2023,2023-02-13,08042,Serveis,No consta,0
2023,2023-02-14,08001,Indústria,De 00:00:00 a 05:59:59 h,638
2023,2023-02-14,08001,Indústria,De 06:00:00 a 11:59:59 h,1220
2023,2023-02-14,08001,Indústria,De 12:00:00 a 17:59:59 h,1531
2023,2023-02-14,08001,Indústria,De 18:00:00 a 23:59:59 h,1263
2023,2023-02-14,08001,Indústria,No consta,0
2023,2023-02-14,08001,Residencial,De 00:00:00 a 05:59:59 h,28344
2023,2023-02-14,08001,Residencial,De 06:00:00 a 11:59:59 h,38515
2023,2023-02-14,08001,Residencial,De 12:00:00 a 17:59:59 h,42030
2023,2023-02-14,08001,Residencial,De 18:00:00 a 23:59:59 h,52677
2023,2023-02-14,08001,Residencial,No consta,0
2023,2023-02-14,08001,Serveis,De 00:00:00 a 05:59:59 h,20402
2023,2023-02-14,08001,Serveis,De 06:00:00 a 11:59:59 h,41436
2023,2023-02-14,08001,Serveis,De 12:00:00 a 17:59:59 h,48548
2023,2023-02-14,08001,Serveis,De 18:00:00 a 23:59:59 h,41193
2023,2023-02-14,08001,Serveis,No consta,0
2023,2023-02-14,08002,Indústria,De 00:00:00 a 05:59:59 h,719
2023,2023-02-14,08002,Indústria,De 06:00:00 a 11:59:59 h,1519
2023,2023-02-14,08002,Indústria,De 12:00:00 a 17:59:59 h,2127
2023,2023-02-14,08002,Indústria,De 18:00:00 a 23:59:59 h,1534
2023,2023-02-14,08002,Indústria,No consta,0
2023,2023-02-14,08002,Residencial,De 00:00:00 a 05:59:59 h,20731
2023,2023-02-14,08002,Residencial,De 06:00:00 a 11:59:59 h,29223
2023,2023-02-14,08002,Residencial,De 12:00:00 a 17:59:59 h,32167
2023,2023-02-14,08002,Residencial,De 18:00:00 a 23:59:59 h,37753
2023,2023-02-14,08002,Residencial,No consta,0
2023,2023-02-14,08002,Serveis,De 00:00:00 a 05:59:59 h,44059
2023,2023-02-14,08002,Serveis,De 06:00:00 a 11:59:59 h,70412
2023,2023-02-14,08002,Serveis,De 12:00:00 a 17:59:59 h,77668
2023,2023-02-14,08002,Serveis,De 18:00:00 a 23:59:59 h,60891
2023,2023-02-14,08002,Serveis,No consta,0
2023,2023-02-14,08003,Indústria,De 00:00:00 a 05:59:59 h,1582
2023,2023-02-14,08003,Indústria,De 06:00:00 a 11:59:59 h,2912
2023,2023-02-14,08003,Indústria,De 12:00:00 a 17:59:59 h,3426
2023,2023-02-14,08003,Indústria,De 18:00:00 a 23:59:59 h,2220
2023,2023-02-14,08003,Indústria,No consta,0
2023,2023-02-14,08003,Residencial,De 00:00:00 a 05:59:59 h,33552
2023,2023-02-14,08003,Residencial,De 06:00:00 a 11:59:59 h,46860
2023,2023-02-14,08003,Residencial,De 12:00:00 a 17:59:59 h,50854
2023,2023-02-14,08003,Residencial,De 18:00:00 a 23:59:59 h,62523
2023,2023-02-14,08003,Residencial,No consta,0
2023,2023-02-14,08003,Serveis,De 00:00:00 a 05:59:59 h,49850
2023,2023-02-14,08003,Serveis,De 06:00:00 a 11:59:59 h,77720
2023,2023-02-14,08003,Serveis,De 12:00:00 a 17:59:59 h,86706
2023,2023-02-14,08003,Serveis,De 18:00:00 a 23:59:59 h,72580
2023,2023-02-14,08003,Serveis,No consta,0
2023,2023-02-14,08004,Indústria,De 00:00:00 a 05:59:59 h,34380
2023,2023-02-14,08004,Indústria,De 06:00:00 a 11:59:59 h,39220
2023,2023-02-14,08004,Indústria,De 12:00:00 a 17:59:59 h,37825
2023,2023-02-14,08004,Indústria,De 18:00:00 a 23:59:59 h,37284
2023,2023-02-14,08004,Indústria,No consta,0
2023,2023-02-14,08004,Residencial,De 00:00:00 a 05:59:59 h,29997
2023,2023-02-14,08004,Residencial,De 06:00:00 a 11:59:59 h,42391
2023,2023-02-14,08004,Residencial,De 12:00:00 a 17:59:59 h,46579
2023,2023-02-14,08004,Residencial,De 18:00:00 a 23:59:59 h,63563
2023,2023-02-14,08004,Residencial,No consta,1
2023,2023-02-14,08004,Serveis,De 00:00:00 a 05:59:59 h,26492
2023,2023-02-14,08004,Serveis,De 06:00:00 a 11:59:59 h,37546
2023,2023-02-14,08004,Serveis,De 12:00:00 a 17:59:59 h,39383
2023,2023-02-14,08004,Serveis,De 18:00:00 a 23:59:59 h,36502
2023,2023-02-14,08004,Serveis,No consta,0
2023,2023-02-14,08005,Indústria,De 00:00:00 a 05:59:59 h,1288
2023,2023-02-14,08005,Indústria,De 06:00:00 a 11:59:59 h,2630
2023,2023-02-14,08005,Indústria,De 12:00:00 a 17:59:59 h,2997
2023,2023-02-14,08005,Indústria,De 18:00:00 a 23:59:59 h,2177
2023,2023-02-14,08005,Indústria,No consta,0
2023,2023-02-14,08005,No especificat,De 00:00:00 a 05:59:59 h,92
2023,2023-02-14,08005,No especificat,De 06:00:00 a 11:59:59 h,163
2023,2023-02-14,08005,No especificat,De 12:00:00 a 17:59:59 h,175
2023,2023-02-14,08005,No especificat,De 18:00:00 a 23:59:59 h,151
2023,2023-02-14,08005,No especificat,No consta,0
2023,2023-02-14,08005,Residencial,De 00:00:00 a 05:59:59 h,28524
2023,2023-02-14,08005,Residencial,De 06:00:00 a 11:59:59 h,45806
2023,2023-02-14,08005,Residencial,De 12:00:00 a 17:59:59 h,46093
2023,2023-02-14,08005,Residencial,De 18:00:00 a 23:59:59 h,59975
2023,2023-02-14,08005,Residencial,No consta,0
2023,2023-02-14,08005,Serveis,De 00:00:00 a 05:59:59 h,44219
2023,2023-02-14,08005,Serveis,De 06:00:00 a 11:59:59 h,67061
2023,2023-02-14,08005,Serveis,De 12:00:00 a 17:59:59 h,71858
2023,2023-02-14,08005,Serveis,De 18:00:00 a 23:59:59 h,62549
2023,2023-02-14,08005,Serveis,No consta,0
2023,2023-02-14,08006,Indústria,De 00:00:00 a 05:59:59 h,1375
2023,2023-02-14,08006,Indústria,De 06:00:00 a 11:59:59 h,3188
2023,2023-02-14,08006,Indústria,De 12:00:00 a 17:59:59 h,3860
2023,2023-02-14,08006,Indústria,De 18:00:00 a 23:59:59 h,2666
2023,2023-02-14,08006,Indústria,No consta,0
2023,2023-02-14,08006,No especificat,De 00:00:00 a 05:59:59 h,85
2023,2023-02-14,08006,No especificat,De 06:00:00 a 11:59:59 h,209
2023,2023-02-14,08006,No especificat,De 12:00:00 a 17:59:59 h,261
2023,2023-02-14,08006,No especificat,De 18:00:00 a 23:59:59 h,187
2023,2023-02-14,08006,No especificat,No consta,0
2023,2023-02-14,08006,Residencial,De 00:00:00 a 05:59:59 h,26927
2023,2023-02-14,08006,Residencial,De 06:00:00 a 11:59:59 h,44228
2023,2023-02-14,08006,Residencial,De 12:00:00 a 17:59:59 h,47136
2023,2023-02-14,08006,Residencial,De 18:00:00 a 23:59:59 h,55636
2023,2023-02-14,08006,Residencial,No consta,0
2023,2023-02-14,08006,Serveis,De 00:00:00 a 05:59:59 h,26454
2023,2023-02-14,08006,Serveis,De 06:00:00 a 11:59:59 h,55358
2023,2023-02-14,08006,Serveis,De 12:00:00 a 17:59:59 h,61756
2023,2023-02-14,08006,Serveis,De 18:00:00 a 23:59:59 h,49223
2023,2023-02-14,08006,Serveis,No consta,0
2023,2023-02-14,08007,Indústria,De 00:00:00 a 05:59:59 h,671
2023,2023-02-14,08007,Indústria,De 06:00:00 a 11:59:59 h,1636
2023,2023-02-14,08007,Indústria,De 12:00:00 a 17:59:59 h,1843
2023,2023-02-14,08007,Indústria,De 18:00:00 a 23:59:59 h,1536
2023,2023-02-14,08007,Indústria,No consta,1
2023,2023-02-14,08007,No especificat,De 00:00:00 a 05:59:59 h,38
2023,2023-02-14,08007,No especificat,De 06:00:00 a 11:59:59 h,93
2023,2023-02-14,08007,No especificat,De 12:00:00 a 17:59:59 h,111
2023,2023-02-14,08007,No especificat,De 18:00:00 a 23:59:59 h,114
2023,2023-02-14,08007,No especificat,No consta,0
2023,2023-02-14,08007,Residencial,De 00:00:00 a 05:59:59 h,12110
2023,2023-02-14,08007,Residencial,De 06:00:00 a 11:59:59 h,19513
2023,2023-02-14,08007,Residencial,De 12:00:00 a 17:59:59 h,20927
2023,2023-02-14,08007,Residencial,De 18:00:00 a 23:59:59 h,21023
2023,2023-02-14,08007,Residencial,No consta,0
2023,2023-02-14,08007,Serveis,De 00:00:00 a 05:59:59 h,20180
2023,2023-02-14,08007,Serveis,De 06:00:00 a 11:59:59 h,44157
2023,2023-02-14,08007,Serveis,De 12:00:00 a 17:59:59 h,49193
2023,2023-02-14,08007,Serveis,De 18:00:00 a 23:59:59 h,37280
2023,2023-02-14,08007,Serveis,No consta,3
2023,2023-02-14,08008,Indústria,De 00:00:00 a 05:59:59 h,816
2023,2023-02-14,08008,Indústria,De 06:00:00 a 11:59:59 h,1840
2023,2023-02-14,08008,Indústria,De 12:00:00 a 17:59:59 h,2398
2023,2023-02-14,08008,Indústria,De 18:00:00 a 23:59:59 h,1723
2023,2023-02-14,08008,Indústria,No consta,0
2023,2023-02-14,08008,No especificat,De 00:00:00 a 05:59:59 h,90
2023,2023-02-14,08008,No especificat,De 06:00:00 a 11:59:59 h,153
2023,2023-02-14,08008,No especificat,De 12:00:00 a 17:59:59 h,159
2023,2023-02-14,08008,No especificat,De 18:00:00 a 23:59:59 h,162
2023,2023-02-14,08008,No especificat,No consta,0
2023,2023-02-14,08008,Residencial,De 00:00:00 a 05:59:59 h,8742
2023,2023-02-14,08008,Residencial,De 06:00:00 a 11:59:59 h,14535
2023,2023-02-14,08008,Residencial,De 12:00:00 a 17:59:59 h,15521
2023,2023-02-14,08008,Residencial,De 18:00:00 a 23:59:59 h,16137
2023,2023-02-14,08008,Residencial,No consta,1
2023,2023-02-14,08008,Serveis,De 00:00:00 a 05:59:59 h,13345
2023,2023-02-14,08008,Serveis,De 06:00:00 a 11:59:59 h,30638
2023,2023-02-14,08008,Serveis,De 12:00:00 a 17:59:59 h,35483
2023,2023-02-14,08008,Serveis,De 18:00:00 a 23:59:59 h,26874
2023,2023-02-14,08008,Serveis,No consta,1
2023,2023-02-14,08009,Indústria,De 00:00:00 a 05:59:59 h,755
2023,2023-02-14,08009,Indústria,De 06:00:00 a 11:59:59 h,1719
2023,2023-02-14,08009,Indústria,De 12:00:00 a 17:59:59 h,2079
2023,2023-02-14,08009,Indústria,De 18:00:00 a 23:59:59 h,1799
2023,2023-02-14,08009,Indústria,No consta,0
2023,2023-02-14,08009,Residencial,De 00:00:00 a 05:59:59 h,12596
2023,2023-02-14,08009,Residencial,De 06:00:00 a 11:59:59 h,20752
2023,2023-02-14,08009,Residencial,De 12:00:00 a 17:59:59 h,22447
2023,2023-02-14,08009,Residencial,De 18:00:00 a 23:59:59 h,26093
2023,2023-02-14,08009,Residencial,No consta,0
2023,2023-02-14,08009,Serveis,De 00:00:00 a 05:59:59 h,10772
2023,2023-02-14,08009,Serveis,De 06:00:00 a 11:59:59 h,23539
2023,2023-02-14,08009,Serveis,De 12:00:00 a 17:59:59 h,27521
2023,2023-02-14,08009,Serveis,De 18:00:00 a 23:59:59 h,20913
2023,2023-02-14,08009,Serveis,No consta,0
2023,2023-02-14,08010,Indústria,De 00:00:00 a 05:59:59 h,715
2023,2023-02-14,08010,Indústria,De 06:00:00 a 11:59:59 h,1663
2023,2023-02-14,08010,Indústria,De 12:00:00 a 17:59:59 h,1859
2023,2023-02-14,08010,Indústria,De 18:00:00 a 23:59:59 h,1412
2023,2023-02-14,08010,Indústria,No consta,0
2023,2023-02-14,08010,Residencial,De 00:00:00 a 05:59:59 h,9411
2023,2023-02-14,08010,Residencial,De 06:00:00 a 11:59:59 h,15754
2023,2023-02-14,08010,Residencial,De 12:00:00 a 17:59:59 h,16774
2023,2023-02-14,08010,Residencial,De 18:00:00 a 23:59:59 h,18718
2023,2023-02-14,08010,Residencial,No consta,0
2023,2023-02-14,08010,Serveis,De 00:00:00 a 05:59:59 h,13154
2023,2023-02-14,08010,Serveis,De 06:00:00 a 11:59:59 h,26422
2023,2023-02-14,08010,Serveis,De 12:00:00 a 17:59:59 h,30611
2023,2023-02-14,08010,Serveis,De 18:00:00 a 23:59:59 h,24801
2023,2023-02-14,08010,Serveis,No consta,1
2023,2023-02-14,08011,Indústria,De 00:00:00 a 05:59:59 h,537
2023,2023-02-14,08011,Indústria,De 06:00:00 a 11:59:59 h,1025
2023,2023-02-14,08011,Indústria,De 12:00:00 a 17:59:59 h,1185
2023,2023-02-14,08011,Indústria,De 18:00:00 a 23:59:59 h,984
2023,2023-02-14,08011,Indústria,No consta,0
2023,2023-02-14,08011,Residencial,De 00:00:00 a 05:59:59 h,18670
2023,2023-02-14,08011,Residencial,De 06:00:00 a 11:59:59 h,27632
2023,2023-02-14,08011,Residencial,De 12:00:00 a 17:59:59 h,29546
2023,2023-02-14,08011,Residencial,De 18:00:00 a 23:59:59 h,37750
2023,2023-02-14,08011,Residencial,No consta,0
2023,2023-02-14,08011,Serveis,De 00:00:00 a 05:59:59 h,12263
2023,2023-02-14,08011,Serveis,De 06:00:00 a 11:59:59 h,23978
2023,2023-02-14,08011,Serveis,De 12:00:00 a 17:59:59 h,28721
2023,2023-02-14,08011,Serveis,De 18:00:00 a 23:59:59 h,23811
2023,2023-02-14,08011,Serveis,No consta,1
2023,2023-02-14,08012,Indústria,De 00:00:00 a 05:59:59 h,1131
2023,2023-02-14,08012,Indústria,De 06:00:00 a 11:59:59 h,2366
2023,2023-02-14,08012,Indústria,De 12:00:00 a 17:59:59 h,2731
2023,2023-02-14,08012,Indústria,De 18:00:00 a 23:59:59 h,1964
2023,2023-02-14,08012,Indústria,No consta,0
2023,2023-02-14,08012,Residencial,De 00:00:00 a 05:59:59 h,25396
2023,2023-02-14,08012,Residencial,De 06:00:00 a 11:59:59 h,38136
2023,2023-02-14,08012,Residencial,De 12:00:00 a 17:59:59 h,40206
2023,2023-02-14,08012,Residencial,De 18:00:00 a 23:59:59 h,53252
2023,2023-02-14,08012,Residencial,No consta,0
2023,2023-02-14,08012,Serveis,De 00:00:00 a 05:59:59 h,11797
2023,2023-02-14,08012,Serveis,De 06:00:00 a 11:59:59 h,22881
2023,2023-02-14,08012,Serveis,De 12:00:00 a 17:59:59 h,29112
2023,2023-02-14,08012,Serveis,De 18:00:00 a 23:59:59 h,24933
2023,2023-02-14,08012,Serveis,No consta,0
2023,2023-02-14,08013,Indústria,De 00:00:00 a 05:59:59 h,1495
2023,2023-02-14,08013,Indústria,De 06:00:00 a 11:59:59 h,3362
2023,2023-02-14,08013,Indústria,De 12:00:00 a 17:59:59 h,3980
2023,2023-02-14,08013,Indústria,De 18:00:00 a 23:59:59 h,2720
2023,2023-02-14,08013,Indústria,No consta,0
2023,2023-02-14,08013,Residencial,De 00:00:00 a 05:59:59 h,40163
2023,2023-02-14,08013,Residencial,De 06:00:00 a 11:59:59 h,60425
2023,2023-02-14,08013,Residencial,De 12:00:00 a 17:59:59 h,65753
2023,2023-02-14,08013,Residencial,De 18:00:00 a 23:59:59 h,86372
2023,2023-02-14,08013,Residencial,No consta,1
2023,2023-02-14,08013,Serveis,De 00:00:00 a 05:59:59 h,17500
2023,2023-02-14,08013,Serveis,De 06:00:00 a 11:59:59 h,34125
2023,2023-02-14,08013,Serveis,De 12:00:00 a 17:59:59 h,39445
2023,2023-02-14,08013,Serveis,De 18:00:00 a 23:59:59 h,32966
2023,2023-02-14,08013,Serveis,No consta,0
2023,2023-02-14,08014,Indústria,De 00:00:00 a 05:59:59 h,1858
2023,2023-02-14,08014,Indústria,De 06:00:00 a 11:59:59 h,3180
2023,2023-02-14,08014,Indústria,De 12:00:00 a 17:59:59 h,3477
2023,2023-02-14,08014,Indústria,De 18:00:00 a 23:59:59 h,3111
2023,2023-02-14,08014,Indústria,No consta,0
2023,2023-02-14,08014,Residencial,De 00:00:00 a 05:59:59 h,41003
2023,2023-02-14,08014,Residencial,De 06:00:00 a 11:59:59 h,60658
2023,2023-02-14,08014,Residencial,De 12:00:00 a 17:59:59 h,66277
2023,2023-02-14,08014,Residencial,De 18:00:00 a 23:59:59 h,91679
2023,2023-02-14,08014,Residencial,No consta,0
2023,2023-02-14,08014,Serveis,De 00:00:00 a 05:59:59 h,42087
2023,2023-02-14,08014,Serveis,De 06:00:00 a 11:59:59 h,76398
2023,2023-02-14,08014,Serveis,De 12:00:00 a 17:59:59 h,80166
2023,2023-02-14,08014,Serveis,De 18:00:00 a 23:59:59 h,69909
2023,2023-02-14,08014,Serveis,No consta,0
2023,2023-02-14,08015,Indústria,De 00:00:00 a 05:59:59 h,1551
2023,2023-02-14,08015,Indústria,De 06:00:00 a 11:59:59 h,3056
2023,2023-02-14,08015,Indústria,De 12:00:00 a 17:59:59 h,3569
2023,2023-02-14,08015,Indústria,De 18:00:00 a 23:59:59 h,2707
2023,2023-02-14,08015,Indústria,No consta,0
2023,2023-02-14,08015,No especificat,De 00:00:00 a 05:59:59 h,17
2023,2023-02-14,08015,No especificat,De 06:00:00 a 11:59:59 h,100
2023,2023-02-14,08015,No especificat,De 12:00:00 a 17:59:59 h,112
2023,2023-02-14,08015,No especificat,De 18:00:00 a 23:59:59 h,42
2023,2023-02-14,08015,No especificat,No consta,0
2023,2023-02-14,08015,Residencial,De 00:00:00 a 05:59:59 h,45918
2023,2023-02-14,08015,Residencial,De 06:00:00 a 11:59:59 h,68196
2023,2023-02-14,08015,Residencial,De 12:00:00 a 17:59:59 h,74838
2023,2023-02-14,08015,Residencial,De 18:00:00 a 23:59:59 h,97419
2023,2023-02-14,08015,Residencial,No consta,0
2023,2023-02-14,08015,Serveis,De 00:00:00 a 05:59:59 h,40728
2023,2023-02-14,08015,Serveis,De 06:00:00 a 11:59:59 h,77106
2023,2023-02-14,08015,Serveis,De 12:00:00 a 17:59:59 h,86837
2023,2023-02-14,08015,Serveis,De 18:00:00 a 23:59:59 h,74387
2023,2023-02-14,08015,Serveis,No consta,0
2023,2023-02-14,08016,Indústria,De 00:00:00 a 05:59:59 h,651
2023,2023-02-14,08016,Indústria,De 06:00:00 a 11:59:59 h,1566
2023,2023-02-14,08016,Indústria,De 12:00:00 a 17:59:59 h,1675
2023,2023-02-14,08016,Indústria,De 18:00:00 a 23:59:59 h,1273
2023,2023-02-14,08016,Indústria,No consta,0
2023,2023-02-14,08016,Residencial,De 00:00:00 a 05:59:59 h,28094
2023,2023-02-14,08016,Residencial,De 06:00:00 a 11:59:59 h,40342
2023,2023-02-14,08016,Residencial,De 12:00:00 a 17:59:59 h,48317
2023,2023-02-14,08016,Residencial,De 18:00:00 a 23:59:59 h,64902
2023,2023-02-14,08016,Residencial,No consta,0
2023,2023-02-14,08016,Serveis,De 00:00:00 a 05:59:59 h,13245
2023,2023-02-14,08016,Serveis,De 06:00:00 a 11:59:59 h,24673
